NOME;FASE;TURMA;ANO_INGRESSO;BOLSISTA;INDE;CG;CF;CT;PEDRA;DESTAQUE_IEG;DESTAQUE_IDA;DESTAQUE_IPV;IAA;IEG;IPS;IDA;NOTA_PORT;NOTA_MAT;NOTA_ING;QTD_AVAL;IPP;REC_AVA_1;REC_AVA_2;REC_AVA_3;REC_AVA_4;INDICADO_BOLSA;PONTO_VIRADA;IPV;IAN;NIVEL_IDEAL;ANO
ALUNO-83;5.0;A;2016.0;Sim;7.202977523809524;429.0;27.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.91667;7.819047619047619;7.5;6.8;4.666666666666667;7.333333333333333;8.4;3.0;6.875;Promovido de Fase;Mantido na Fase atual;Promovido de Fase + Bolsa;;Não;Não;7.750005;5.0;Fase 6 (2º EM);2022
ALUNO-84;1.0;A;2021.0;Não;7.502401434343434;309.0;81.0;6.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;8.838383838383837;7.5;6.25;6.833333333333333;5.666666666666667;;3.0;6.458333333333334;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;;Sim;Sim;8.444446666666666;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-85;1.0;G;2019.0;Não;7.744553615384616;218.0;56.0;1.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;9.743589743589745;5.0;7.583333333333333;7.333333333333333;7.833333333333333;;2.0;5.625;Promovido de Fase;Promovido de Fase;;;Não;Sim;8.833335;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-87;5.0;L;2016.0;Sim;6.644810737664296;608.0;36.0;8.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.16668;5.652169521654815;5.625;6.566666666666667;5.5;5.666666666666667;8.533333333333333;4.0;7.96875;Promovido de Fase;Mantido na Fase atual;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não;Não;7.1250025;5.0;Fase 6 (2º EM);2022
ALUNO-88;3.0;A;2018.0;Sim;8.427269800194932;44.0;12.0;4.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.58335;9.11793372319688;5.625;6.877777777777777;5.133333333333334;6.833333333333333;8.666666666666666;4.0;8.90625;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Não;Sim;9.0833375;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-90;5.0;C;2019.0;Não;5.195056982905983;812.0;56.0;6.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;5.833320000000001;3.004807692307692;7.5;3.555555555555556;3.0;4.166666666666667;3.5;4.0;6.71875;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;Não;6.888886666666665;5.0;Fase 6 (2º EM);2022
ALUNO-91;2.0;F;2018.0;Não;7.412884468772608;350.0;51.0;7.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.500020000000001;7.918575677196368;7.5;7.916666666666667;6.5;9.333333333333334;;3.0;6.458333333333334;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;;Não;Não;7.500003333333334;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-92;0.0;Q;2022.0;Não;7.232068817813765;416.0;123.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;9.26450742240216;7.5;5.416666666666666;5.833333333333333;5.0;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.66666;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-97;3.0;D;2018.0;Não;7.501754052631579;310.0;35.0;1.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;8.467105263157894;7.5;7.0;5.333333333333333;6.5;9.166666666666666;4.0;7.5;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;5.58333;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-98;3.0;D;2021.0;Não;7.396527277777778;363.0;42.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;8.520833333333332;7.5;7.055555555555556;6.333333333333333;7.166666666666667;7.666666666666667;4.0;7.8125;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Sim;Não;7.2916625;5.0;Fase 5 (1º EM);2022
ALUNO-99;7.0;D;2022.0;Não;7.7833335;207.0;3.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.75001;10.0;7.5;7.25;8.0;6.5;;4.0;7.5;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase + Bolsa;Mantido na Fase atual;Sim;Não;7.2916625;5.0;Fase 8 (Universitários);2022
ALUNO-100;2.0;K;2018.0;Não;6.042318760312152;720.0;132.0;10.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;8.475473801560758;5.0;1.666666666666666;1.166666666666667;2.166666666666667;;3.0;6.25;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;7.444443333333333;5.0;Fase 4 (9º ano);2022
ALUNO-101;3.0;M;2022.0;Não;7.477568777777778;324.0;36.0;1.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.08333;7.854166666666666;6.25;6.622222222222223;6.333333333333333;5.333333333333333;8.200000000000001;4.0;7.65625;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Sim;Não;7.416665;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-102;1.0;P;2020.0;Não;7.475860455026456;325.0;84.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.333340000000001;8.941798941798943;7.5;7.666666666666666;6.833333333333333;8.5;;3.0;6.041666666666667;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;7.833333333333333;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-103;1.0;F;2020.0;Não;7.105690655172413;454.0;116.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;8.903448275862068;5.625;6.0;6.333333333333333;5.666666666666667;;2.0;5.625;Mantido na Fase atual;Promovido de Fase;;;Não;Não;7.749995;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-104;0.0;B;2021.0;Não;8.357710510121457;52.0;13.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.392712550607287;7.5;7.25;7.666666666666667;6.833333333333333;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Sim;8.58333;10.0;ALFA  (2º e 3º ano);2022
ALUNO-107;0.0;C;2022.0;Não;6.01131119047619;728.0;180.0;3.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.91668;4.952380952380953;7.5;4.0;8.0;0.0;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;8.083335;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-108;0.0;O;2022.0;Não;7.642290505279036;256.0;72.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;8.565610859728508;7.5;8.416666666666668;8.833333333333334;8.0;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.666665;5.0;Fase 1 (4º ano);2022
ALUNO-110;0.0;H;2022.0;Não;7.426485448585232;345.0;101.0;4.0;Ametista;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;6.590752242926156;8.125;5.5;5.3;5.7;;2.0;5.625;Promovido de Fase;Mantido na Fase atual;;;Não;Não;8.166665;10.0;ALFA  (2º e 3º ano);2022
ALUNO-113;3.0;M;2019.0;Não;6.40909040909091;659.0;86.0;7.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.16668;6.253787878787879;5.625;5.166666666666666;5.5;4.833333333333333;;4.0;5.625;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Alocado em Fase anterior;Não;Não;5.4166575;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-114;0.0;K;2022.0;Não;7.484211146117041;318.0;94.0;7.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;7.748129063918538;7.5;8.766666666666666;9.466666666666669;8.066666666666666;;2.0;5.3125;Promovido de Fase;Mantido na Fase atual;;;Não;Não;7.25;5.0;Fase 1 (4º ano);2022
ALUNO-116;2.0;B;2022.0;Não;7.913890666666667;163.0;22.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.333333333333332;7.5;5.75;7.5;4.0;;3.0;6.25;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;7.61111;10.0;Fase 2 (5º e 6º ano);2022
ALUNO-118;1.0;H;2019.0;Não;8.334031111111113;57.0;10.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;8.38888888888889;7.5;9.416666666666668;10.0;8.833333333333334;;2.0;6.5625;Promovido de Fase + Bolsa;Promovido de Fase;;;Sim;Sim;9.33334;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-119;3.0;K;2022.0;Não;8.230908478550688;76.0;13.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.16668;8.635443503864556;6.25;8.888888888888888;8.666666666666666;9.5;8.5;4.0;7.34375;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;7.249995;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-121;2.0;M;2022.0;Não;6.244752193362194;696.0;128.0;11.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.000020000000001;8.466810966810968;7.5;2.5;3.0;2.0;;3.0;6.458333333333334;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.777773333333332;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-122;1.0;L;2022.0;Não;8.265278666666667;67.0;14.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;10.0;7.5;8.0;6.5;9.5;;3.0;6.041666666666667;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.055549999999999;10.0;Fase 1 (4º ano);2022
ALUNO-123;2.0;A;2022.0;Não;7.619194363636365;265.0;42.0;6.0;Ametista;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;6.818181818181817;7.5;6.0;6.0;6.0;;3.0;6.666666666666666;Mantido na Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;;Sim;Sim;8.444446666666668;10.0;Fase 2 (5º e 6º ano);2022
ALUNO-124;1.0;A;2021.0;Não;7.209561440115441;424.0;109.0;9.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;8.033910533910534;7.5;5.166666666666667;5.666666666666667;4.666666666666667;;3.0;5.416666666666667;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;6.888886666666665;10.0;Fase 1 (4º ano);2022
ALUNO-126;0.0;Q;2021.0;Não;7.216575886639676;421.0;126.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;8.468286099865047;7.5;7.333333333333333;8.166666666666666;6.5;;2.0;4.0625;Promovido de Fase;Promovido de Fase;;;Não;Não;7.5;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-127;1.0;A;2021.0;Não;6.865748086580086;532.0;134.0;10.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;7.932900432900433;7.5;5.5;4.333333333333333;6.666666666666667;;3.0;5.625;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;6.833329999999998;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-128;0.0;O;2019.0;Não;7.00427655844156;485.0;137.0;11.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;9.45887445887446;5.625;6.083333333333333;6.333333333333333;5.833333333333333;;2.0;5.0;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.166665;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-129;2.0;I;2021.0;Não;7.203235887774063;428.0;62.0;3.0;Ametista;Melhorar: Melhorar a sua entrega de lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;6.793942772203643;5.625;8.083333333333332;8.666666666666666;7.5;;3.0;6.875;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;;Sim;Não;7.888893333333335;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-130;0.0;C;2022.0;Não;8.259504831168831;72.0;19.0;1.0;Topázio;Melhorar: Melhorar a sua entrega de lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;7.489177489177488;8.125;9.266666666666666;8.966666666666667;9.566666666666666;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.91667;10.0;ALFA  (2º e 3º ano);2022
ALUNO-131;3.0;A;2022.0;Não;7.423958;347.0;40.0;9.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;8.75;4.375;6.75;6.0;7.5;;4.0;7.03125;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;Não;6.95833;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-133;1.0;G;2019.0;Não;7.292060604010025;396.0;104.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.000020000000001;9.116541353383456;6.875;7.166666666666666;5.666666666666667;8.666666666666666;;2.0;5.3125;Mantido na Fase atual;Promovido de Fase;;;Não;Não;7.583335;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-134;3.0;I;2022.0;Não;7.086938830687831;460.0;57.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;9.153439153439152;5.625;5.75;6.0;5.5;;4.0;7.1875;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;Não;6.624995;5.0;Fase 5 (1º EM);2022
ALUNO-135;1.0;A;2019.0;Não;5.262717116883117;805.0;185.0;13.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;4.75108225108225;5.0;2.416666666666667;2.0;2.833333333333333;;3.0;5.625;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;6.833326666666666;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-138;0.0;Z;2022.0;Não;8.452910432147561;41.0;9.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.552042160737813;7.5;9.65;9.7;9.6;;2.0;5.625;Promovido de Fase;Mantido na Fase atual;;;Não;Sim;9.0;5.0;Fase 1 (4º ano);2022
ALUNO-140;0.0;J;2022.0;Não;6.952048450292399;505.0;145.0;9.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;7.218567251461989;5.625;7.25;8.0;6.5;;2.0;5.625;Promovido de Fase;Promovido de Fase;;;Não;Não;7.416665;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-141;3.0;N;2022.0;Não;7.338636696969697;378.0;43.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.58335;8.068181818181818;7.5;5.166666666666667;6.0;4.5;5.0;3.0;7.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.166660000000001;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-142;3.0;F;2022.0;Não;8.083730668737061;121.0;19.0;6.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;8.989820565907522;7.5;7.777777777777779;6.833333333333333;7.666666666666667;8.833333333333334;4.0;7.96875;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Sim;Sim;8.41667;5.0;Fase 4 (9º ano);2022
ALUNO-143;3.0;F;2021.0;Não;6.330913823620824;674.0;91.0;12.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.75001;6.444493006993008;5.0;5.111111111111111;4.333333333333333;6.5;4.5;4.0;7.03125;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;7.208335;5.0;Fase 4 (9º ano);2022
ALUNO-144;4.0;H;2022.0;Não;7.946686340802987;156.0;15.0;1.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.33334;9.15703781512605;7.5;7.888888888888888;6.333333333333333;7.333333333333333;10.0;4.0;8.125;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Sim;Não;8.208335;5.0;Fase 5 (1º EM);2022
ALUNO-148;1.0;P;2022.0;Não;7.618983703703704;267.0;69.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;9.351851851851851;7.5;6.5;8.0;5.0;;3.0;6.041666666666667;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;;Não;Não;8.222223333333332;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-150;2.0;A;2022.0;Não;8.219954610229276;80.0;9.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.717813051146384;5.0;9.0;8.666666666666666;9.333333333333334;;3.0;6.875;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;;Sim;Sim;8.94445;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-151;3.0;K;2019.0;Sim;8.225582168498168;79.0;14.0;3.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.33334;8.436240842490841;6.875;7.900000000000001;8.0;7.166666666666667;8.533333333333333;4.0;8.125;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Mantido na Fase + Bolsa;Não;Não;8.125;10.0;Fase 3 (7º e 8º ano);2022
